# wind_direction,wind_speed,rain_meter,solar_rad,soil_moisture_ectm,soil_temp_ectm,air_humid,air_temp,timed
# numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric, timestamp(y-M-d H:m:s)
155.956,5.146,0.254,64.486,42.04,10.4,72.417,10.88,7/23/2009 10:55
159.121,5.297,0,169.77,42.04,10.4,67.855,10.99,7/23/2009 11:00
146.813,4.56,0,107.916,41.936,10.5,60.924,10.86,7/23/2009 11:05
200,4.09,0.254,84.666,42.248,10.4,75.297,11.22,7/23/2009 11:10
192.176,5.582,0.254,139.501,42.144,10.6,76.572,11.32,7/23/2009 11:15
185.495,3.856,0,146.52,42.04,10.5,78.533,11.86,7/23/2009 11:20
153.582,3.386,0,102.652,42.144,10.4,67.819,11.24,7/23/2009 11:25
197.802,4.543,0,217.587,41.936,10.3,76.853,12.3,7/23/2009 11:30
185.495,3.001,0.254,174.596,42.248,10.3,76.863,11.86,7/23/2009 11:35
199.912,6.823,0,81.595,42.248,10.3,73.301,12.69,7/23/2009 11:40
177.055,3.504,0,112.303,42.144,10.4,75.937,12.58,7/23/2009 11:45
229.802,5.918,0,295.672,42.352,10.3,76.115,12.57,7/23/2009 11:50
182.33,2.783,0,119.322,42.144,10.3,75.752,12.56,7/23/2009 11:55
162.637,5.968,0,897.546,42.04,10.5,75.855,12.31,7/23/2009 12:00
168.967,3.403,0,187.318,42.04,10.4,76.081,12.53,7/23/2009 12:05
188.308,5.197,0,218.464,42.04,10.5,74.089,12.95,7/23/2009 12:10
176.703,7.896,0,136.43,42.144,10.5,77.817,12.05,7/23/2009 12:15
176.352,6.135,0,325.942,42.144,10.2,75.883,12.07,7/23/2009 12:20
184.44,5.163,0,62.293,41.936,10.2,73.768,12.92,7/23/2009 12:25
172.484,5.046,0.254,59.661,42.04,10.3,75.425,12.35,7/23/2009 12:30
197.802,6.018,0,166.261,42.248,10.3,73.087,12.94,7/23/2009 12:35
200.264,3.302,0,144.327,42.04,10.4,72.31,13.31,7/23/2009 12:40
160.176,3.571,0,372.881,42.04,10.3,75.626,12.7,7/23/2009 12:45
161.582,4.308,0,107.916,42.04,10.3,76,12.51,7/23/2009 12:50
221.363,4.744,0,899.3,42.144,10.4,74.22,12.82,7/23/2009 12:55
181.978,4.509,0,152.662,42.248,10.3,79.088,11.42,7/23/2009 13:00
162.637,5.063,0,176.351,42.144,10.4,76.073,12.49,7/23/2009 13:05
150.681,5.398,0,95.194,42.04,10.3,76.691,12.5,7/23/2009 13:10
173.538,5.063,0,164.945,42.144,10.5,72.886,12.86,7/23/2009 13:15
163.692,5.264,0.254,226.36,42.144,10.6,77.401,12.36,7/23/2009 13:20
170.725,5.163,0,203.11,42.04,10.4,77.912,12.26,7/23/2009 13:25
157.099,7.577,0,227.238,42.144,10.3,70.546,13.34,7/23/2009 13:30
176,3.353,0,145.643,41.936,10.5,73.496,13.14,7/23/2009 13:35
162.637,7.259,0,154.855,42.248,10.2,71.684,13.11,7/23/2009 13:40
159.473,4.845,0.254,176.351,42.144,10.4,74.109,12.79,7/23/2009 13:45
162.637,4.442,0,180.299,42.04,10.3,73.823,12.8,7/23/2009 13:50
153.495,7.024,0,683.468,42.144,10.6,72.647,13.13,7/23/2009 13:55
163.341,4.962,0,246.54,42.144,10.7,75.57,12.93,7/23/2009 14:00
146.813,6.085,0,235.134,42.144,10.3,70.175,13.38,7/23/2009 14:05
149.626,7.376,0,201.356,42.248,10.3,71.323,13.32,7/23/2009 14:10
154.901,6.94,0,816.828,42.04,10.3,74.114,13.34,7/23/2009 14:15
149.978,8.365,0,827.356,42.144,10.6,70.426,13.85,7/23/2009 14:25
169.319,5.633,0,289.531,42.456,10.4,72.977,13.46,7/23/2009 14:30
138.374,7.007,0,764.186,42.144,10.2,75.308,12.92,7/23/2009 14:35
180.22,3.638,0,741.374,42.04,10.2,74.479,13.07,7/23/2009 14:40
155.253,4.66,0,590.467,42.248,10.6,75.54,13.04,7/23/2009 14:45
144.703,7.929,0,739.62,42.144,10.3,78.335,12.23,7/23/2009 14:50
147.165,8.214,0,176.351,42.144,10.3,75.169,11.73,7/23/2009 14:55
153.143,7.259,0,211.884,41.832,10.2,74.219,11.65,7/23/2009 15:00
151.385,8.784,0,154.416,41.936,10.3,72.879,11.62,7/23/2009 15:05
176.352,5.314,0,128.534,42.144,10.6,77.754,12.23,7/23/2009 15:10
146.462,7.342,0.254,128.973,42.144,10.4,75.767,11.88,7/23/2009 15:15
183.736,4.895,0,127.218,42.04,10.4,75.518,12.55,7/23/2009 15:20
181.978,3.789,0,180.299,42.248,10.3,75.049,12.54,7/23/2009 15:25
178.462,5.817,0,85.105,42.352,10.4,76.2,12.61,7/23/2009 15:30
153.143,5.197,0,49.133,42.144,10.4,76.466,12.28,7/23/2009 15:35
163.692,3.537,0.254,17.547,42.352,10.5,77.107,11.93,7/23/2009 15:40
170.374,4.409,2.54,116.251,42.144,10.3,76.668,11.17,7/23/2009 15:45
175.648,6.705,1.27,116.69,42.144,10.3,67.746,10.54,7/23/2009 15:50
155.604,3.302,0,41.236,42.144,10.2,76.137,11.56,7/23/2009 15:55
186.549,3.822,0.254,11.844,42.248,10.5,76.741,11.52,7/23/2009 16:05
190.066,3.319,0.254,3.948,42.456,10.4,76.094,12.22,7/23/2009 16:10
157.011,1.207,0,7.896,42.248,10.4,70.575,13.21,7/23/2009 16:15
157.714,6.42,0,14.477,42.248,10.5,78.067,11.92,7/23/2009 16:20
151.033,4.962,0.254,9.651,42.248,10.4,76.41,12.38,7/23/2009 16:25
228.044,3.956,0,18.425,42.456,10.4,76.51,11.88,7/23/2009 16:30
186.198,3.017,0,35.095,42.144,10.3,77.209,12.05,7/23/2009 16:35
194.286,3.587,0,24.128,42.248,10.4,74.883,11.47,7/23/2009 16:40
155.253,1.593,0,6.58,42.248,10.5,78.618,11.79,7/23/2009 16:45
145.055,4.191,0.254,34.656,42.456,10.4,76.322,11.96,7/23/2009 16:50
171.077,2.649,0.254,53.519,42.456,10.3,75.438,11.66,7/23/2009 16:55
226.286,1.509,0,71.505,42.248,10.5,74.792,12.68,7/23/2009 17:00
176,1.308,0,15.354,42.144,10.3,76.169,12.58,7/23/2009 17:05
17.934,2.967,0,15.793,42.56,10.5,70.385,11.78,7/23/2009 17:10
146.462,1.727,0,6.58,42.144,10.4,75.034,11.32,7/23/2009 17:15
142.593,3.068,0.508,4.387,42.352,10.4,76.856,11.46,7/23/2009 17:20
331.429,0.62,0.508,2.632,42.352,10.3,62.785,10.92,7/23/2009 17:25
161.231,1.274,1.016,1.755,42.456,10.6,54.836,10,7/23/2009 17:30
234.374,1.794,0.508,9.212,42.56,10.3,63.112,10.18,7/23/2009 17:35
230.154,1.525,0.254,13.599,42.664,10.3,70.974,10.39,7/23/2009 17:40
181.275,0.134,0.508,37.288,42.664,10.3,71.169,10.44,7/23/2009 17:45
157.714,1.257,0,27.637,42.56,10.6,56.318,10.02,7/23/2009 17:50
167.912,0.922,0,9.651,42.664,10.3,55.447,10.12,7/23/2009 17:55
177.407,1.442,0.508,3.071,42.56,10.4,63.644,10.17,7/23/2009 18:00
136.967,4.61,1.016,2.193,42.352,10.5,64.321,10.2,7/23/2009 18:05
195.341,2.548,0.762,4.826,42.352,10.3,60.878,9.7,7/23/2009 18:10
344.791,2.364,1.016,5.264,42.56,10.4,76.996,10.2,7/23/2009 18:15
161.231,3.319,0.508,4.826,42.352,10.4,77.311,10.38,7/23/2009 18:20
17.055,1.09,0.508,6.58,42.352,10.3,76.437,10.43,7/23/2009 18:25
148.22,2.179,0.254,3.509,42.56,10.7,77.575,10.2,7/23/2009 18:30
176.352,2.833,0,9.651,42.664,10.4,77.672,10.42,7/23/2009 18:35
226.989,1.391,0.254,5.264,42.456,10.2,77.632,10.23,7/23/2009 18:40
145.758,1.777,0,2.193,42.768,10.3,77.051,10.58,7/23/2009 18:45
188.308,0.671,0,0.877,42.56,10.4,76.983,10.74,7/23/2009 18:50
22.418,1.006,0.254,1.316,42.56,10.4,77.097,10.56,7/23/2009 18:55
138.813,1.509,0.254,1.316,42.976,10.5,77.462,10.14,7/23/2009 19:00
309.978,4.224,0.254,0.439,42.664,10.2,77.76,10.01,7/23/2009 19:05
141.89,6.068,0.254,0,43.08,10.5,76.68,9.9,7/23/2009 19:10
202.374,2.9,0.254,0.439,42.768,10.6,76.718,9.72,7/23/2009 19:15
195.341,5.934,0,0,42.768,10.3,77.809,10.12,7/23/2009 19:20
182.33,5.281,0,0,42.872,10.3,77.476,9.97,7/23/2009 19:25
177.055,5.348,0,0,42.976,10.4,76.652,10.61,7/23/2009 19:30
217.846,3.453,0,0,42.872,10.2,75.837,10.73,7/23/2009 19:35
159.121,2.95,0,0,42.976,10.7,72.77,11.2,7/23/2009 19:40
189.011,3.537,0,0.439,42.976,10.4,74.054,11.09,7/23/2009 19:45
170.022,4.845,0,0,43.08,10.3,74.603,10.98,7/23/2009 19:50
170.022,4.979,0,0.439,43.08,10.3,74.786,10.99,7/23/2009 19:55
209.407,3.202,0,0.439,43.08,10.4,74.758,10.98,7/23/2009 20:00
276.571,1.777,0,0,42.872,10.4,73.449,11.06,7/23/2009 20:05
235.077,2.833,0,0,43.184,10.3,73.238,11.05,7/23/2009 20:10
196.396,4.241,0,0,43.08,10.5,69.135,9.28,7/23/2009 20:15
331.077,2.062,0,0.439,43.184,10.3,70.634,9.04,7/23/2009 20:20
175.648,2.649,0,1.316,43.184,10.4,61.594,8.7,7/23/2009 20:25
197.451,1.794,0,0,43.184,10.3,57.846,8.36,7/23/2009 20:30
210.462,1.023,0,0,43.288,10.3,57.965,8.38,7/23/2009 20:35
123.253,1.861,0,0,43.288,10.2,61.058,8.54,7/23/2009 20:40
167.56,0.101,0,0,43.392,10.3,62.143,8.44,7/23/2009 20:45
197.451,0.302,0,0.439,43.392,10.2,62.752,8.39,7/23/2009 20:50
197.099,0,0,1.316,43.288,10.2,63.261,8.42,7/23/2009 20:55
197.099,0.335,0,0,43.184,10.1,64.273,8.48,7/23/2009 21:00
54.33,0.251,0,0.439,43.6,10.3,65.006,8.56,7/23/2009 21:05
53.099,0.469,0,0,43.184,10.1,66.476,8.65,7/23/2009 21:10
53.363,0.503,0,0,43.496,10.4,67.314,8.62,7/23/2009 21:15
53.626,0,0,0,43.288,10.3,67.658,8.58,7/23/2009 21:20
53.802,0,0,0.439,43.496,10.3,68.087,8.56,7/23/2009 21:25
53.626,0,0,0,43.392,10.2,68.431,8.53,7/23/2009 21:30
53.275,0,0,1.755,43.496,10.1,68.78,8.53,7/23/2009 21:35
53.099,0,0,0,43.392,10.3,69.126,8.52,7/23/2009 21:40
140.923,0.017,0,0,43.392,10.4,70.16,8.5,7/23/2009 21:45
195.341,1.274,0,0,43.496,10.3,70.616,8.53,7/23/2009 21:50
198.857,0.017,0,0,43.288,10.2,70.64,8.52,7/23/2009 21:55
198.505,0,0,0,43.184,10.2,70.84,8.46,7/23/2009 22:00
198.505,0,0,0,43.6,10.3,70.998,8.46,7/23/2009 22:05
198.505,0,0,0,43.6,10.2,71.191,8.37,7/23/2009 22:10
100.044,0.57,0,0,43.392,10.3,72.275,8.56,7/23/2009 22:15
256.176,0.62,0,1.316,43.496,10.2,71.865,8.6,7/23/2009 22:20
219.253,0,0,0,43.392,10.3,71.954,8.52,7/23/2009 22:25
218.549,0,0,0,43.392,10.3,72.108,8.51,7/23/2009 22:30
218.549,0.067,0,1.316,43.496,10.2,72.261,8.49,7/23/2009 22:35
218.549,0,0,0,43.496,10.2,72.357,8.45,7/23/2009 22:40
167.56,0.486,0,0,43.6,10.2,72.589,8.44,7/23/2009 22:45
111.385,0,0,0.877,43.6,10.1,72.645,8.46,7/23/2009 22:50
159.209,0.251,0,0.439,43.6,10.3,72.926,8.44,7/23/2009 22:55
159.473,0.134,0,0,43.496,10.2,72.994,8.52,7/23/2009 23:00
159.121,0,0,0.439,43.704,10.4,72.936,8.49,7/23/2009 23:05
159.824,0,0,0,43.704,10.1,73.07,8.38,7/23/2009 23:10
158.769,0,0,0.439,43.392,10.1,73.269,8.34,7/23/2009 23:15
159.473,0.017,0,0,43.6,10.2,73.513,8.4,7/23/2009 23:20
159.121,0.017,0,0,43.392,10.1,73.114,8.34,7/23/2009 23:25
159.121,0,0,0,43.496,9.9,73.534,8.12,7/23/2009 23:30
159.121,0.084,0,0.439,43.6,10.2,73.024,8.15,7/23/2009 23:35
159.824,0.05,0,0,43.808,10.1,73.32,8.08,7/23/2009 23:40
233.67,0,0,0,43.6,10.2,73.56,8.25,7/23/2009 23:45
234.022,0,0,0.439,43.704,10.1,73.254,8.14,7/23/2009 23:50
228.044,0.771,0,0,43.808,10.1,73.722,8.16,7/23/2009 23:55
227.692,0.989,0,0,43.704,10.2,73.629,8.21,7/24/2009 0:00
229.099,0.05,0,0,43.6,10.1,73.682,8.22,7/24/2009 0:05
228.396,0.369,0,0,43.808,10.1,73.985,8.32,7/24/2009 0:10
227.692,0.034,0,0,43.704,10,73.843,8.38,7/24/2009 0:15
188.308,0.486,0,0.877,43.704,10.1,74.184,8.29,7/24/2009 0:20
169.319,0.151,0,0,43.496,10.1,74.324,8.22,7/24/2009 0:25
203.077,0.251,0,0,43.912,10.2,74.605,8.22,7/24/2009 0:30
203.077,0,0,0,43.496,10.2,74.597,8.18,7/24/2009 0:35
202.374,0,0,0,43.6,10.2,74.604,8.09,7/24/2009 0:40
132.747,0,0,0,43.808,10,74.546,8.06,7/24/2009 0:45
132.396,0,0,0,43.6,10.1,73.976,8.02,7/24/2009 0:50
150.681,0.251,0,0,43.6,10,73.497,7.94,7/24/2009 0:55
174.945,1.106,0,0.439,43.496,10.2,73.043,7.99,7/24/2009 1:00
235.077,0.603,0,0,43.808,10.2,72.701,7.96,7/24/2009 1:05
235.78,0.218,0,0,43.6,10,72.496,7.84,7/24/2009 1:10
235.429,0,0,0,43.6,10.1,72.334,7.94,7/24/2009 1:15
234.725,0.821,0,0,43.6,10,71.152,7.9,7/24/2009 1:20
163.692,0.184,0,0,43.704,10.1,69.344,7.84,7/24/2009 1:25
212.923,0.52,0,0,43.912,10,67.175,7.71,7/24/2009 1:30
253.714,0.017,0,0,43.808,9.9,65.393,7.64,7/24/2009 1:35
215.033,0.503,0,0,43.808,10.1,65.024,7.57,7/24/2009 1:40
230.857,0.436,0,0,43.912,10.1,64.95,7.46,7/24/2009 1:45
164.396,0.352,0,0,43.808,10,62.336,7.75,7/24/2009 1:50
163.692,0.017,0,0,43.912,10.2,64.58,7.55,7/24/2009 1:55
258.637,1.509,0,0,43.6,10.1,65.112,7.6,7/24/2009 2:00
233.67,0.704,0,0,43.6,9.8,65.339,7.18,7/24/2009 2:05
233.67,0.017,0,0,43.808,10.1,64.816,7.48,7/24/2009 2:10
234.374,0.168,0,0,43.912,9.8,63.427,7.44,7/24/2009 2:15
247.736,0.989,0,0,43.808,10.2,63.387,7.37,7/24/2009 2:20
244.923,0.352,0,0,43.704,10.1,63.497,7.2,7/24/2009 2:25
236.132,0.017,0,2.193,43.496,10,63.533,7.41,7/24/2009 2:35
236.132,0,0,0,43.496,10.1,62.627,7.32,7/24/2009 2:40
255.824,0,0,0.439,43.808,9.9,62.415,7.22,7/24/2009 2:45
247.033,0.637,0,0,43.6,9.9,62.75,7.06,7/24/2009 2:50
241.055,0.989,0,0,43.6,9.9,63.001,6.9,7/24/2009 2:55
225.934,0.805,0,0,43.6,9.9,67.667,7.16,7/24/2009 3:00
227.341,0.05,0,0,44.016,10.1,75.287,7.71,7/24/2009 3:05
205.626,0.503,0,0,43.6,10,78.166,7.74,7/24/2009 3:10
223.121,2.397,0,0,43.496,9.9,79.749,8.14,7/24/2009 3:15
220.308,2.23,0,0,43.808,9.9,76.949,8.08,7/24/2009 3:20
187.956,1.391,0,0,43.6,9.8,77.11,8.25,7/24/2009 3:25
230.505,1.324,0,0,43.496,9.9,79.274,8.2,7/24/2009 3:30
192.879,1.878,0,0,43.496,9.8,78.365,8.43,7/24/2009 3:35
192.879,2.163,0,0,43.808,10.1,78.413,8.31,7/24/2009 3:40
214.681,2.079,0,0,43.704,10,79.643,8.1,7/24/2009 3:45
226.286,0.654,0,0,43.496,10,79.906,8.08,7/24/2009 3:50
229.099,1.257,0,0,43.496,9.9,78.754,8.29,7/24/2009 3:55
229.802,0.285,0,0.439,43.704,9.9,78.075,8.23,7/24/2009 4:00
215.033,1.19,0,1.755,43.6,9.9,78.748,8.04,7/24/2009 4:05
171.78,1.157,0,4.826,43.912,10,78.005,8.48,7/24/2009 4:10
4.396,0.939,0,4.387,43.6,9.7,78.572,8.36,7/24/2009 4:15
352.176,1.609,0,6.58,43.6,10.1,77.694,8.42,7/24/2009 4:20
261.099,0.788,0,7.019,43.392,9.8,77.052,8.33,7/24/2009 4:25
185.846,1.643,0,8.335,43.6,9.9,73.957,8.18,7/24/2009 4:30
236.835,0.369,0,11.844,43.704,9.9,78.861,8.33,7/24/2009 4:35
194.286,1.291,0,11.406,43.496,10,73.972,8,7/24/2009 4:40
202.725,2.263,0,12.722,43.704,9.7,76.012,8.04,7/24/2009 4:45
208,1.341,0,12.283,43.808,9.8,77.274,8.2,7/24/2009 4:50
215.736,0.771,0,15.793,43.808,9.8,77.593,8.18,7/24/2009 4:55
216.791,0.721,0,15.793,43.808,10,78.507,8.06,7/24/2009 5:00
225.231,1.341,0,17.109,43.184,9.6,79.061,7.9,7/24/2009 5:05
216.791,0.017,0,17.986,43.808,9.8,78.624,8.6,7/24/2009 5:15
216.791,0,0,19.741,43.704,9.9,78.766,8.46,7/24/2009 5:20
262.505,0.486,0,75.454,43.704,9.8,77.591,8.52,7/24/2009 5:25
320.527,0.05,0,135.114,43.912,9.8,77.983,10,7/24/2009 5:30
219.604,0.117,0,147.398,43.6,10,77.446,10.66,7/24/2009 5:35
230.154,0,0,162.751,43.288,9.9,77.245,11.5,7/24/2009 5:40
149.275,0.469,0,179.86,43.288,9.8,71.294,11.64,7/24/2009 5:45
150.066,0.369,0,200.917,43.496,9.8,71.965,12.22,7/24/2009 5:50
71.385,0.57,0,209.691,43.912,9.7,75.785,12.22,7/24/2009 5:55
66.637,0.603,0,222.412,43.288,9.7,78.538,12.12,7/24/2009 6:00
42.462,0.637,0,234.695,43.704,9.8,79.053,12.18,7/24/2009 6:05
84.923,1.157,0,246.979,43.392,9.7,75.788,11.86,7/24/2009 6:10
69.451,1.475,0,262.332,43.496,9.7,74.188,12.01,7/24/2009 6:15
128.879,1.492,0,279.88,43.392,9.6,72.51,11.89,7/24/2009 6:20
140.484,3.168,0,293.918,43.704,9.5,75.724,12.17,7/24/2009 6:25
189.714,2.9,0,311.465,43.704,9.7,71.715,12.58,7/24/2009 6:30
160.527,2.732,0,332.522,43.392,9.7,66.008,12.52,7/24/2009 6:35
149.275,2.917,0,348.753,43.808,9.4,63.806,12.77,7/24/2009 6:40
144.879,4.057,0,372.003,43.496,9.6,68.276,12.84,7/24/2009 6:45
134.857,2.598,0,390.867,43.08,9.9,64.228,13.09,7/24/2009 6:50
164.132,3.101,0,409.73,43.704,9.7,66.048,13.06,7/24/2009 6:55
146.462,2.196,0,431.664,43.288,9.7,64.538,13.25,7/24/2009 7:00
167.209,3.101,0,455.353,43.6,9.7,57.151,13.18,7/24/2009 7:05
144,3.939,0,467.636,43.6,9.6,63.246,13.32,7/24/2009 7:10
133.099,4.359,0,483.429,43.08,9.6,70.515,13.32,7/24/2009 7:15
119.473,1.626,0,496.589,43.392,9.6,63.802,13.75,7/24/2009 7:20
49.934,0.905,0,513.259,43.496,9.6,73.341,13.56,7/24/2009 7:25
56.44,2.38,0,543.09,43.392,9.6,76.118,13.46,7/24/2009 7:35
18.286,1.106,0,557.128,43.288,9.6,75.816,13.75,7/24/2009 7:40
22.506,0.956,0,567.656,43.392,9.7,72.89,14.1,7/24/2009 7:45
46.066,1.593,0,583.448,43.392,9.7,76.787,14.07,7/24/2009 7:50
35.077,1.626,0,597.486,43.6,9.8,73.388,14.2,7/24/2009 7:55
52.571,2.045,0,615.034,43.496,9.6,74.608,13.97,7/24/2009 8:00
46.681,1.676,0,627.755,43.6,9.8,67.374,13.95,7/24/2009 8:05
47.121,1.542,0,641.355,43.704,9.6,62.003,14.11,7/24/2009 8:10
44.571,1.794,0,651.883,43.6,9.7,72.516,13.82,7/24/2009 8:15
55.385,1.257,0,669.43,43.6,9.5,69.359,14.26,7/24/2009 8:20
36.044,2.431,0,693.997,43.704,9.7,67.999,14.34,7/24/2009 8:25
53.978,2.213,0,704.525,43.6,9.7,76.345,14.18,7/24/2009 8:30
55.736,2.146,0,711.544,43.496,9.7,69.528,15.17,7/24/2009 8:35
119.736,1.693,0,732.601,43.392,9.8,70.539,14.74,7/24/2009 8:40
140.835,2.816,0,765.941,43.392,9.5,73.493,14.73,7/24/2009 8:45
140.484,1.375,0,783.488,43.496,9.6,68.271,15.08,7/24/2009 8:50
127.824,3.621,0,211.884,43.392,9.5,60.084,15,7/24/2009 8:55
178.11,1.978,0,781.733,43.6,9.5,57.66,14.97,7/24/2009 9:00
160.879,3.101,0,801.035,43.808,9.6,60.772,15.64,7/24/2009 9:05
164.747,2.364,0,801.035,43.392,9.7,60.861,15.29,7/24/2009 9:10
265.67,4.442,0,825.602,43.704,9.7,59.094,15.24,7/24/2009 9:15
159.824,1.173,0,894.036,43.704,9.7,58.353,16,7/24/2009 9:20
141.275,2.632,0,944.923,43.808,9.8,57.948,15.3,7/24/2009 9:25
167.912,1.978,0,920.357,43.912,9.7,57.127,14.79,7/24/2009 9:30
135.56,2.598,0,929.131,43.496,10,57.366,15.19,7/24/2009 9:35
21.978,2.397,0,692.681,43.808,9.7,65.212,16.01,7/24/2009 9:40
74.813,2.129,0,983.527,43.6,9.9,58.706,15.98,7/24/2009 9:45
11.604,2.297,0,941.414,43.704,9.9,65.252,15.26,7/24/2009 9:50
318.418,1.073,0,957.206,43.6,9.5,54.869,16.22,7/24/2009 9:55
129.231,1.324,0,965.98,43.704,9.8,53.088,16.15,7/24/2009 10:00
125.714,1.911,0,197.407,43.808,10,53.1,15.58,7/24/2009 10:05
176.703,2.565,0,169.332,43.6,9.7,54.394,15.24,7/24/2009 10:10
195.341,1.391,0,994.056,43.496,10,56.078,14.78,7/24/2009 10:15
130.989,3.152,0,960.716,43.184,10,55.869,15.4,7/24/2009 10:20
272,2.883,0,1051.96,43.704,9.8,54.581,15.48,7/24/2009 10:25
52.396,1.609,0,187.756,43.288,10.1,63.232,16.14,7/24/2009 10:30
287.121,1.458,0,999.32,43.808,10,56.463,16.36,7/24/2009 10:35
173.538,0.721,0,255.314,43.392,10,55.447,15.4,7/24/2009 10:40
335.297,2.414,0,171.086,43.496,10.1,53.053,14.37,7/24/2009 10:45
345.495,1.676,0,225.483,43.6,9.9,50.206,14.73,7/24/2009 10:50
63.648,2.699,0,644.864,43.6,10,48.619,15.5,7/24/2009 11:00
38.681,0.788,0,695.751,43.808,10.2,57.733,14.86,7/24/2009 11:05
166.154,2.649,0,336.031,43.808,10.1,51.417,15.66,7/24/2009 11:10
55.033,1.71,0,1039.68,43.6,10,63.026,14.22,7/24/2009 11:15
208.352,1.09,0,279.88,43.704,10.3,47.006,15.74,7/24/2009 11:20
163.692,2.297,0,976.509,43.6,10.3,41.751,16,7/24/2009 11:25
27.78,2.213,0,960.716,43.6,10.1,51.015,16.13,7/24/2009 11:30
0.176,2.431,0,213.639,43.704,10.2,49.245,15.97,7/24/2009 11:35
116.22,0.939,0,994.056,43.6,10.3,61.493,16.67,7/24/2009 11:40
348.659,0.922,0,815.073,43.6,10.2,38.642,16.54,7/24/2009 11:45
129.319,0.838,0,957.206,43.704,10.3,61.042,17.14,7/24/2009 11:50
117.978,1.458,0,1027.4,43.496,10.2,55.008,16.34,7/24/2009 11:55
72.791,1.157,0,994.056,43.6,10.4,61.828,16.4,7/24/2009 12:00
285.011,1.241,0,230.747,43.704,10.6,50.321,17.01,7/24/2009 12:05
80.703,1.09,0,937.904,43.808,10.5,59.52,16.83,7/24/2009 12:10
152.44,0.369,0,939.659,43.912,10.7,52.277,17.2,7/24/2009 12:15
349.011,0.956,0,937.904,43.808,10.5,60.916,17.09,7/24/2009 12:20
222.769,4.258,0,941.414,43.6,10.7,43.857,16.77,7/24/2009 12:25
138.725,2.146,0,965.98,43.912,10.4,39.87,16.54,7/24/2009 12:30
154.198,0.536,0,1027.4,43.912,10.5,47.876,16.36,7/24/2009 12:35
160.527,0.788,0,1016.87,43.912,10.5,49.576,17.31,7/24/2009 12:40
69.978,2.649,0,1066,43.808,10.7,60.781,16.98,7/24/2009 12:45
304.352,1.743,0,226.36,44.016,10.5,48.225,16.12,7/24/2009 12:50
221.714,1.106,0,337.786,43.912,10.7,45.138,16.41,7/24/2009 12:55
184.088,2.297,0,218.464,43.808,10.6,44.839,16.6,7/24/2009 13:00
158.769,2.649,0,579.939,43.912,10.7,46.19,15.58,7/24/2009 13:05
243.516,2.95,0,581.694,43.808,10.7,45.88,16.44,7/24/2009 13:10
290.637,2.23,0,1218.66,43.6,10.6,46.637,17.14,7/24/2009 13:15
141.187,1.475,0,616.788,43.704,10.8,57.775,15.92,7/24/2009 13:25
139.78,0.587,0,692.242,44.016,11,45.051,16.22,7/24/2009 13:30
179.868,1.71,0,429.032,43.912,11,56.799,15.19,7/24/2009 13:35
216.088,1.727,0,564.146,43.392,10.9,49.369,15.24,7/24/2009 13:40
80.44,1.643,0,602.751,43.496,11.1,65.71,15.78,7/24/2009 13:45
70.857,0.587,0,741.374,43.392,11,64.773,16.27,7/24/2009 13:50
144.352,0.503,0,799.281,43.496,11.2,63.989,15.69,7/24/2009 13:55
175.297,2.816,0,978.263,43.704,11.2,54.82,16.09,7/24/2009 14:00
199.56,2.414,0,997.565,43.496,10.9,67.444,15.58,7/24/2009 14:05
161.934,1.207,0,686.978,43.6,11.1,57.3,15.54,7/24/2009 14:10
146.462,1.207,0,787.436,43.704,11.2,60.733,15.22,7/24/2009 14:15
198.505,2.163,0,897.546,43.6,11.1,66.824,14.92,7/24/2009 14:20
261.099,2.833,0,1002.83,44.016,11.3,67.991,15.06,7/24/2009 14:25
116.22,1.81,0,790.507,44.016,11.2,55.512,15.43,7/24/2009 14:30
172.484,0.352,0,339.541,43.808,11.4,67.965,15.07,7/24/2009 14:35
157.714,3.202,0,869.47,43.704,11.3,53.494,15.55,7/24/2009 14:40
155.956,5.197,0,511.504,43.704,11.3,54.989,15.37,7/24/2009 14:45
152.791,2.95,0,290.408,43.704,11.3,51.335,15.06,7/24/2009 14:50
155.253,3.638,0,243.03,43.704,11.4,69.757,13.47,7/24/2009 14:55
154.198,2.179,0,238.644,43.808,11.1,50.414,14.66,7/24/2009 15:00
216.791,2.364,0,150.468,43.392,11.5,57.64,14.45,7/24/2009 15:05
154.901,1.073,0,114.935,43.808,11.3,73.927,11.62,7/24/2009 15:10
278.33,1.375,0,155.294,43.496,11.6,74.45,12.15,7/24/2009 15:15
163.341,0.771,0,116.69,43.6,11.3,75.482,12.25,7/24/2009 15:20
172.484,0.637,0,73.26,43.496,11.6,62.877,13.5,7/24/2009 15:25
126.769,2.749,0,54.835,43.704,11.5,75.052,11.79,7/24/2009 15:30
122.901,2.012,0,47.817,43.6,11.6,74.802,11.58,7/24/2009 15:35
0,1.173,0,34.217,43.704,11.6,73.379,11.76,7/24/2009 15:40
166.857,1.274,0,77.208,43.496,11.4,75.819,11.51,7/24/2009 15:45
269.538,0.888,0,67.557,43.392,11.4,75.771,11.28,7/24/2009 15:50
200.615,1.794,0,54.835,43.6,11.5,68.691,10.22,7/24/2009 15:55
120.088,0.939,0,28.953,43.808,11.6,63.842,9.69,7/24/2009 16:00
37.275,0.939,0,8.335,43.392,11.9,60.468,9.11,7/24/2009 16:05
